MACHINE 1   -  State Listing                                                    

                                                  
Label    > ADDR DATA MREQ ROM RAM   Time    
Base     > Hex  Hex  Bina Bin Bin Relative  
__________ ____ ____ ____ ___ ___ _________ 

    138    001E   78    0   0   1    280 ns
    139    001E   78    0   0   1    280 ns
    140    0011   78    0   1   1    280 ns
    141    0011   78    1   1   1    280 ns
    142    001F   31    0   0   1    280 ns
    143    001F   B1    0   0   1    280 ns
    144    001F   B1    0   0   1    280 ns
    145    0012   B1    0   1   1    280 ns
    146    0012   B1    1   1   1    272 ns
    147    0020   20    0   0   1    288 ns
    148    0020   28    0   0   1    280 ns
    149    0020   28    0   0   1    272 ns
    150    0013   28    0   1   1    280 ns
    151    0013   28    1   1   1    280 ns
    152    0021   02    0   0   1    280 ns
    153    0021   02    0   0   1    280 ns
    154    0021   02    1   1   1    280 ns
    155    0022   E0    0   0   1    280 ns
    156    0022   ED    0   0   1    280 ns
    157    0022   ED    0   0   1    280 ns
    158    0014   ED    0   1   1    280 ns
    159    0014   ED    1   1   1    280 ns
    160    0023   A0    0   0   1    280 ns
    161    0023   B0    0   0   1    272 ns
    162    0023   B0    0   0   1    280 ns
    163    0015   B0    0   1   1    280 ns
    164    0015   B0    1   1   1    280 ns
    165    8000   00    0   1   0    280 ns
    166    8000   00    0   1   0    280 ns
    167    8000   00    1   1   1    280 ns
    168    8001   00    0   1   0    280 ns
    169    8001   00    0   1   0    280 ns
    170    8001   00    1   1   1    280 ns
    171    8001   00    1   1   1    280 ns
    172    8001   00    1   1   1    280 ns
    173    8001   00    1   1   1    280 ns
    174    8001   00    1   1   1    272 ns
    175    8001   00    1   1   1    288 ns
    176    8001   00    1   1   1    272 ns
    177    8001   00    1   1   1    280 ns
    178    0022   00    0   0   1    280 ns
    179    0022   ED    0   0   1    280 ns
    180    0022   ED    0   0   1    280 ns
    181    0016   ED    0   1   1    280 ns
    182    0016   ED    1   1   1    280 ns
    183    0023   A0    0   0   1    280 ns
    184    0023   B0    0   0   1    280 ns
    185    0023   B0    0   0   1    280 ns
    186    0017   B0    0   1   1    272 ns
    187    0017   B0    1   1   1    288 ns
    188    8001   00    0   1   0    272 ns
    189    8001   00    0   1   0    280 ns
    190    8001   00    1   1   1    280 ns
    191    8002   00    0   1   0    280 ns
    192    8002   00    0   1   0    280 ns
    193    8002   00    1   1   1    280 ns
    194    8002   00    1   1   1    280 ns
    195    8002   00    1   1   1    280 ns
    196    8002   00    1   1   1    280 ns
    197    8002   00    1   1   1    280 ns
    198    8002   00    1   1   1    280 ns
    199    8002   00    1   1   1    280 ns
    200    8002   00    1   1   1    280 ns
    201    0022   E0    0   0   1    280 ns
    202    0022   ED    0   0   1    272 ns
    203    0022   ED    0   0   1    280 ns
    204    0018   ED    0   1   1    280 ns
    205    0018   ED    1   1   1    280 ns
    206    0023   A0    0   0   1    280 ns
    207    0023   B0    0   0   1    280 ns
    208    0023   B0    0   0   1    280 ns
    209    0019   B0    0   1   1    280 ns
    210    0019   B0    1   1   1    280 ns
    211    8002   00    0   1   0    280 ns
    212    8002   00    0   1   0    280 ns
    213    8002   00    1   1   1    280 ns
    214    8003   00    0   1   0    272 ns
    215    8003   00    0   1   0    280 ns
    216    8003   00    1   1   1    280 ns
    217    8003   00    1   1   1    280 ns
    218    8003   00    1   1   1    280 ns
    219    8003   00    1   1   1    280 ns
    220    8003   00    1   1   1    280 ns
    221    8003   00    1   1   1    280 ns
    222    8003   00    1   1   1    280 ns
    223    8003   00    1   1   1    280 ns
    224    0022   E8    0   0   1    280 ns
    225    0022   ED    0   0   1    280 ns
    226    0022   ED    0   0   1    280 ns
    227    001A   ED    0   1   1    280 ns
    228    001A   ED    1   1   1    272 ns
    229    0023   A0    0   0   1    280 ns
    230    0023   B0    0   0   1    280 ns
    231    0023   B0    0   0   1    280 ns
    232    001B   B0    0   1   1    280 ns
    233    001B   B0    1   1   1    280 ns
    234    8003   00    0   1   0    280 ns
    235    8003   00    0   1   0    280 ns
    236    8003   00    1   1   1    280 ns
    237    8004   00    0   1   0    280 ns
    238    8004   00    0   1   0    280 ns
    239    8004   00    1   1   1    280 ns
    240    8004   00    1   1   1    280 ns
    241    8004   00    1   1   1    272 ns
    242    8004   00    1   1   1    280 ns
    243    8004   00    1   1   1    280 ns
    244    8004   00    1   1   1    280 ns
    245    8004   00    1   1   1    280 ns
    246    8004   00    1   1   1    280 ns
    247    0022   EC    0   0   1    280 ns
    248    0022   ED    0   0   1    280 ns
    249    0022   ED    0   0   1    280 ns
    250    001C   ED    0   1   1    280 ns
    251    001C   ED    1   1   1    280 ns
    252    0023   A0    0   0   1    280 ns
    253    0023   B0    0   0   1    280 ns
    254    0023   B0    0   0   1    272 ns
    255    001D   B0    0   1   1    280 ns
    256    001D   B0    1   1   1    280 ns
    257    8004   00    0   1   0    280 ns
    258    8004   00    0   1   0    280 ns
    259    8004   00    1   1   1    280 ns
    260    8005   00    0   1   0    280 ns
    261    8005   00    0   1   0    280 ns
    262    8005   00    1   1   1    280 ns
    263    8005   00    1   1   1    280 ns
    264    8005   00    1   1   1    280 ns
    265    8005   00    1   1   1    280 ns
    266    8005   00    1   1   1    272 ns
    267    8005   00    1   1   1    288 ns
    268    8005   00    1   1   1    272 ns
    269    8005   00    1   1   1    280 ns
    270    0022   E0    0   0   1    280 ns
    271    0022   ED    0   0   1    280 ns
    272    0022   ED    0   0   1    280 ns
    273    001E   ED    0   1   1    280 ns
    274    001E   ED    1   1   1    280 ns
    275    0023   A0    0   0   1    280 ns
    276    0023   B0    0   0   1    280 ns
    277    0023   B0    0   0   1    280 ns
    278    001F   B0    0   1   1    272 ns
    279    001F   B0    1   1   1    288 ns
    280    8005   00    0   1   0    280 ns
    281    8005   00    0   1   0    272 ns
    282    8005   00    1   1   1    280 ns
    283    8006   00    0   1   0    280 ns
    284    8006   00    0   1   0    280 ns
    285    8006   00    1   1   1    280 ns
    286    8006   00    1   1   1    280 ns
    287    8006   00    1   1   1    280 ns
    288    8006   00    1   1   1    280 ns
    289    8006   00    1   1   1    280 ns
    290    8006   00    1   1   1    280 ns
    291    8006   00    1   1   1    280 ns
    292    8006   00    1   1   1    280 ns
    293    0022   E0    0   0   1    280 ns
    294    0022   ED    0   0   1    272 ns
    295    0022   ED    0   0   1    280 ns
    296    0020   ED    0   1   1    280 ns
    297    0020   ED    1   1   1    280 ns
    298    0023   A0    0   0   1    280 ns
    299    0023   B0    0   0   1    280 ns
    300    0023   B0    0   0   1    280 ns
    301    0021   B0    0   1   1    280 ns
    302    0021   B0    1   1   1    280 ns
    303    8006   00    0   1   0    280 ns
    304    8006   00    0   1   0    280 ns
    305    8006   00    1   1   1    280 ns
    306    8007   00    0   1   0    280 ns
    307    8007   00    0   1   0    280 ns
    308    8007   00    1   1   1    272 ns
    309    8007   00    1   1   1    280 ns
    310    8007   00    1   1   1    280 ns
    311    8007   00    1   1   1    280 ns
    312    8007   00    1   1   1    280 ns
    313    8007   00    1   1   1    280 ns
    314    8007   00    1   1   1    280 ns
    315    8007   00    1   1   1    280 ns
    316    0022   EC    0   0   1    280 ns
    317    0022   ED    0   0   1    280 ns
    318    0022   ED    0   0   1    272 ns
    319    0022   ED    0   1   1    288 ns
    320    0022   ED    1   1   1    272 ns
    321    0023   A0    0   0   1    280 ns
    322    0023   B0    0   0   1    280 ns
    323    0023   B0    0   0   1    280 ns
    324    0023   B0    0   1   1    280 ns
    325    0023   B0    1   1   1    280 ns
    326    8007   00    0   1   0    280 ns
    327    8007   00    0   1   0    280 ns
    328    8007   00    1   1   1    280 ns
    329    8008   00    0   1   0    280 ns
    330    8008   00    0   1   0    280 ns
    331    8008   00    1   1   1    280 ns
    332    8008   00    1   1   1    280 ns
    333    8008   00    1   1   1    280 ns
    334    8008   00    1   1   1    272 ns
    335    8008   00    1   1   1    280 ns
    336    8008   00    1   1   1    280 ns
    337    8008   00    1   1   1    280 ns
    338    8008   00    1   1   1    280 ns
    339    0022   EC    0   0   1    280 ns
    340    0022   ED    0   0   1    280 ns
    341    0022   ED    0   0   1    280 ns
    342    0024   ED    0   1   1    280 ns
    343    0024   ED    1   1   1    280 ns
    344    0023   A0    0   0   1    280 ns
    345    0023   B0    0   0   1    280 ns
    346    0023   B0    0   0   1    280 ns
    347    0025   B0    0   1   1    280 ns
    348    0025   B0    1   1   1    272 ns
    349    8008   00    0   1   0    280 ns
    350    8008   00    0   1   0    280 ns
    351    8008   00    1   1   1    280 ns
    352    8009   00    0   1   0    280 ns
    353    8009   00    0   1   0    280 ns
    354    8009   00    1   1   1    280 ns
    355    8009   00    1   1   1    280 ns
    356    8009   00    1   1   1    280 ns
    357    8009   00    1   1   1    280 ns
    358    8009   00    1   1   1    272 ns
    359    8009   00    1   1   1    288 ns
    360    8009   00    1   1   1    272 ns
    361    8009   00    1   1   1    280 ns
    362    0022   E0    0   0   1    280 ns
    363    0022   ED    0   0   1    280 ns
    364    0022   ED    0   0   1    280 ns
    365    0026   ED    0   1   1    280 ns
    366    0026   ED    1   1   1    280 ns
    367    0023   A0    0   0   1    280 ns
    368    0023   B0    0   0   1    280 ns
    369    0023   B0    0   0   1    280 ns
    370    0027   B0    0   1   1    280 ns
    371    0027   B0    1   1   1    280 ns
    372    8009   00    0   1   0    280 ns
    373    8009   00    0   1   0    272 ns
    374    8009   00    1   1   1    280 ns
    375    800A   00    0   1   0    280 ns
    376    800A   00    0   1   0    280 ns
    377    800A   00    1   1   1    280 ns
    378    800A   00    1   1   1    280 ns
    379    800A   00    1   1   1    280 ns
    380    800A   00    1   1   1    280 ns
    381    800A   00    1   1   1    280 ns
    382    800A   00    1   1   1    280 ns
    383    800A   00    1   1   1    280 ns
    384    800A   00    1   1   1    280 ns
